
Attractor,Associated Cell Fate,Attractor Type,Basin Ratio,Attractor length,atwozero,aa,ac,andthreefour,apc,arf,arhgaptwo,askone,actin,akt,arptwothree,brcaone,barrestin,bparvin,chkone,ca,cam,camk,camkk,cas,caspthree,caspeight,caspnine,cbp,cdctwozero,cdcfourtwo,cdhone,crk,csk,cyclina,cyclinb,cyclind,cycline,cytochromec,dag,dgk,dockoneeightzero,daxx,ecad,egfr,erk,fadd,fak,fasr,frizzled,fyn,gck,gefhone,grk,gaonetwoonethree,gabone,gai,gaq,gas,gbgonetwoonethree,gbgi,gbgq,gbgs,graf,grbtwo,ikk,ilonetnfr,ilk,ipthree,ipthreerone,ikb,integrins,larg,mkkthree,mkksix,mkkseven,mkps,mlck,mlcp,mlkone,mlktwo,mlkthree,mmp,mek,mekkone,mekktwo,mekkthree,mekkfour,myc,myosin,nfkappab,nik,nck,pa,pak,pdefour,pdkone,pithreek,pifourk,pifivek,piptwothreefour,piptwofourfive,pipthreethreefourfive,pipfour,pka,pkc,pkcprimed,platwo,plcb,plcg,pld,pptwoa,pten,ptponeb,ptppest,ptpa,palphaonetwoonethreer,palphair,palphaqr,palphasr,pixcool,rgs,rkip,rac,raf,rafdep,rafloc,rafrest,ral,ralbpone,ralgds,rapone,ras,rasgrfgrp,rho,rhogdi,rhok,sapk,shptwo,sekone,shc,slug,smac,smadtwo,smadtwofour,snail,sos,src,stathmin,takone,taoonetwo,tgfr,tabonetwo,talin,tiam,tpltwo,trafs,trio,trx,vavtwo,vinc,wasp,xiap,alphaonetwoonethreer,alphair,alphaqr,alphasr,atm,bax,bcltwo,betacatenin,camp,cycg,etwofone,mdmtwo,mdmx,ponefiverhogef,ponetwozerorasgap,ponefourarf,ponefive,poneninezerorhogap,poneninezerorhogef,ptwoone,ptwoseven,pthreeeight,pfivethree,pninezerorsk,rb,wipone,ecm,extpump,egf,fas,wnt,alphaslig,ilonetnf,stress,tgfb,alphaonetwoonethreelig,alphailig,alphaqlig,dnadamage
30,Metastasis + AbnormalProliferation,Cyclic,0.00781,60,0.366666666666667,0.9,0,0.1,0,1,0.5,0,0.35,0.7,0.35,0,0,0.85,0,0.733333333333333,0.733333333333333,0.466666666666667,0.733333333333333,0.1,0,0,0,0.4,0.4,0.4,0.2,0.1,0.4,0.4,0.4,1,0.2,0.6,0.483333333333333,1,0,0,0,0.75,1,0,0.15,0,1,1,0,0.15,0,0.366666666666667,0.383333333333333,0.5,0.433333333333333,0,0.683333333333333,0.75,0.716666666666667,0,0.1,0.85,0.316666666666667,0,0.85,0.816666666666667,0.733333333333333,0.633333333333333,0.15,1,0,0,0,0,0.6,0,0.45,0,0.45,1,0.75,1,0.5,0.05,0.45,1,1,0.366666666666667,0.85,0.85,1,0.4,0,1,1,1,1,0.5,1,0.85,0.5,0,0.95,0.516666666666667,0.9,0.783333333333333,0.433333333333333,1,0.25,0.15,0.25,0,0.95,0,0,0,0,0.85,0.583333333333333,0.95,0.15,1,0,0,0,0.733333333333333,0.733333333333333,0,0,1,0.266666666666667,0.5,0,0.5,0,0.383333333333333,0,0.1,1,0,0,0,0.8,0.05,0.733333333333333,0,0,0,0,0,0.5,1,0,0,0.15,0,0.75,0.5,0.35,1,1,1,1,0,0,0,0.933333333333333,0.8,0,0.2,0.4,0.6,0.516666666666667,0.933333333333333,0.216666666666667,0,0,0.733333333333333,0.15,0,0,0,0.2,0.5,1,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0
31,NormalProliferation,Cyclic,0.00781,40,0.5,0,0,0,0,1,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0.2,0,0.25,0.6,0.4,0.5,0.4,0.4,0.5,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,1,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,1,0.5,1,1,1,0,0,0.75,1,1,1,0.5,1,1,0.5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.5,0,0.5,0,0.5,0,0,1,0,0,0,0,1,0.75,1,0,0,0,0,0.5,0.75,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,1,1,0,0,0.4,1,0,1,0.25,0,0,0.75,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
32,NormalProliferation,Cyclic,0.00781,40,0.5,0,0,0,0,1,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0.2,0,0.25,0.6,0.4,0.5,0.4,0.4,0.5,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,1,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,1,0.5,1,1,1,0,0,0.75,1,1,1,0.5,1,1,0.5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.5,0,0.5,0,0.5,0,0,1,0,0,0,0,1,0.75,1,0,0,0,0,0.5,0.75,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,1,1,0,0,0.4,1,0,1,0.25,0,0,0.75,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
33,Metastasis + AbnormalProliferation,Cyclic,0.00781,90,0.355555555555556,0.855555555555556,0,0.0333333333333333,0,1,0.5,0,0,0.555555555555556,0,0,0,0.933333333333333,0,0.5,0.5,0.222222222222222,0.5,0.0333333333333333,0,0,0,0.5,0.377777777777778,0,0.2,0.0222222222222222,0.5,0.3,0.377777777777778,0.955555555555556,0.3,0.622222222222222,0.288888888888889,0.822222222222222,0,0,0.0666666666666667,0.522222222222222,0.788888888888889,0,0.0666666666666667,0,1,1,0,0.266666666666667,0,0,0.266666666666667,0,0,0,0,0,0,0,0.0333333333333333,0.533333333333333,0.288888888888889,0,0.933333333333333,0.333333333333333,0.5,0.644444444444444,0.211111111111111,1,0,0,0,0.788888888888889,0.311111111111111,0,0.211111111111111,0,0.211111111111111,0.977777777777778,0.688888888888889,1,0.322222222222222,0.188888888888889,0.211111111111111,0.788888888888889,1,0.355555555555556,0.533333333333333,0.533333333333333,1,0.0444444444444444,0,0.877777777777778,1,1,1,0.5,1,0.933333333333333,0.5,0.688888888888889,0.477777777777778,0.688888888888889,0.855555555555556,0,0.333333333333333,1,0.477777777777778,0.0666666666666667,0.477777777777778,0.0555555555555556,0.477777777777778,0,0,0,0,0.866666666666667,0.455555555555556,0.477777777777778,0.211111111111111,1,0,0,0,0.522222222222222,0.522222222222222,0,0.466666666666667,1,0,0.5,0,0.5,0,0.266666666666667,0,0.0222222222222222,0.933333333333333,0,0,0,0.611111111111111,0.1,0.644444444444444,0.211111111111111,0,0,0,0,0.5,0.833333333333333,0,0,0.0666666666666667,0,0.522222222222222,0.5,0,1,0,0,0,0,0,0,0.855555555555556,0.8,1,0.2,0.422222222222222,0.588888888888889,0.5,0.933333333333333,0.322222222222222,0,0,0.644444444444444,0.0666666666666667,0.0222222222222222,0.0111111111111111,0,0.2,0.455555555555556,0.911111111111111,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0
34,Metastasis,Cyclic,0.00781,30,0.466666666666667,0.933333333333333,0,0.0666666666666667,0,1,0.533333333333333,0,0,1,0,0,0,0.933333333333333,0,0,0,0,0,0.0666666666666667,0,0,0,0.466666666666667,0.4,0,0.2,0.0666666666666667,0.2,0,0.4,1,0.4,0.6,0.466666666666667,1,0,0,0,1,1,0,0.0666666666666667,0,1,1,0,0.0666666666666667,0,0,0.466666666666667,0,0,0,0,0,0,0,0.0666666666666667,1,0.4,0,0.933333333333333,0.8,0,0.533333333333333,0.0666666666666667,1,0,0,0,0,0.933333333333333,0,0.0666666666666667,0,0.0666666666666667,1,1,1,0.5,0,0.0666666666666667,1,1,0.466666666666667,1,1,1,0.0666666666666667,0,0.9,1,1,1,0.5,1,0.933333333333333,0.5,0,0,1,0.933333333333333,0,0.8,1,0,0.0666666666666667,0,0.0666666666666667,0,0,0,0,0,0.9,0,0,0.0666666666666667,1,0,0,0,0.0666666666666667,0.0666666666666667,0,0,1,0,0.533333333333333,0,0.533333333333333,0,0.466666666666667,0,0.0666666666666667,1,0,0,0,0.8,0.0666666666666667,0.8,0,0,0,0,0,0.533333333333333,0.766666666666667,0,0,0.0666666666666667,0,1,0.466666666666667,0,1,0,0,0,0,0,0,1,0.8,0,0.2,0.4,0.6,0.6,0.933333333333333,0.2,0,0,0.8,0.0666666666666667,0,0,0,0.2,0.5,1,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0
35,Metastasis + AbnormalProliferation,Cyclic,0.00781,20,0.4,0.9,0,0.1,0,1,0.5,0,0.3,0.7,0.3,0,0,0.85,0,0.75,0.75,0.5,0.75,0.1,0,0,0,0.4,0.4,0.35,0.2,0.1,0.35,0.4,0.4,1,0.2,0.6,0.5,1,0,0,0,0.75,1,0,0.15,0,1,1,0,0.15,0,0,0.4,0.5,0.4,0,0,0.75,0.7,0,0.1,0.85,0.3,0,0.85,0.85,0.75,0.6,0.15,1,0,0,0,0,0.65,0,0.4,0,0.4,1,0.75,1,0.5,0.05,0.4,1,1,0.4,0.85,0.85,1,0.35,0,1,1,1,1,0.5,1,0.85,0.5,0,1,0.5,0.9,0.8,0.45,1,0.25,0.15,0.25,0,1,0,0,0,0,0.75,0.6,1,0.15,1,0,0,0,0.75,0.75,0,0,1,0.2,0.5,0,0.5,0,0.4,0,0.1,1,0,0,0,0.8,0.05,0.75,0,0,0,0,0,0.5,0.85,0,0,0.15,0,0.75,0.5,0.3,1,0,1,1,0,0,0,0.95,0.8,0,0.2,0.4,0.6,0.55,0.85,0.2,0,0,0.75,0.15,0,0,0,0.2,0.5,1,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0
36,NormalProliferation,Cyclic,0.00781,42,0.428571428571429,0.285714285714286,0,0,0,1,0.5,0,0,0.714285714285714,0,0,0,1,0,0.571428571428571,0.571428571428571,0.285714285714286,0.571428571428571,0,0,0,0,0.5,0.357142857142857,0,0.19047619047619,0,0.5,0.619047619047619,0.357142857142857,0.404761904761905,0.30952380952381,0.452380952380952,0.285714285714286,0.857142857142857,0,0,1,0.571428571428571,0,0,0,0,1,1,0,1,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0.571428571428571,0.357142857142857,0,1,0.571428571428571,0.571428571428571,0.571428571428571,0.214285714285714,1,0,0,0,0,0.214285714285714,0,0.214285714285714,0,0.214285714285714,0,0,1,0.285714285714286,0.142857142857143,0.214285714285714,0,1,0.428571428571429,0.571428571428571,0.571428571428571,1,0,0,0.642857142857143,1,1,1,0.5,1,1,0.5,0.714285714285714,0.428571428571429,0.642857142857143,0.285714285714286,0,0.571428571428571,1,0.428571428571429,0,0.428571428571429,0.142857142857143,0.428571428571429,0,0,0,0,1,0.571428571428571,0.428571428571429,0.214285714285714,0,0.142857142857143,1,0.857142857142857,0.571428571428571,0.571428571428571,0,0.571428571428571,1,0,0.5,0,0.5,0,0.285714285714286,0,0,0.857142857142857,0,0,0,0,0.571428571428571,0.642857142857143,1,0,0,0,0,0.5,0.714285714285714,0,0,0,0,0.571428571428571,0.5,0,1,0,0,0,0,0,0,0.976190476190476,0.928571428571429,1,0.0714285714285714,0.380952380952381,0.880952380952381,0.166666666666667,1,0.357142857142857,0,0,0.642857142857143,0,0.0238095238095238,0.0714285714285714,0,0.0714285714285714,0,0.119047619047619,0.0714285714285714,1,0,1,0,1,0,0,0,0,0,0,0,0
37,Metastasis + AbnormalProliferation,Cyclic,0.00781,20,0.4,0.85,0.05,0.15,0,1,0.5,0,0.3,0.8,0.3,0,0.05,0.8,0,0.75,0.75,0.5,0.75,0.15,0,0,0,0.3,0.4,0.4,0.2,0.1,0.3,0.5,0.4,0.95,0.3,0.55,0.4,1,0,0,0.05,0.85,0.9,0,0.2,0,1,1,0,0.25,0.05,0.4,0.45,0.5,0.4,0.2,0.7,0.75,0.7,0.6,0.15,0.95,0.3,0,0.8,0.8,0.75,0.6,0.2,1,0,0,0,0.65,0.2,0,0.5,0,0.5,0.95,0.85,1,0.5,0.05,0.5,0.9,1,0.4,0.95,0.95,1,0.2,0.05,1,1,1,1,0.5,1,0.8,0.5,0.65,0.7,0.6,0.85,0.5,0.55,1,0.15,0.2,0.15,0.05,0.7,0.05,0.05,0.05,0.05,0.8,0.55,0.7,0.2,1,0,0,0,0.75,0.75,0,0.45,1,0.25,0.5,0,0.5,0,0.45,0,0.15,0.95,0,0,0,0.75,0.1,0.75,0.05,0,0,0,0,0.5,1,0,0,0.2,0,0.85,0.5,0.3,1,1,1,1,1,0,0,0.95,0.85,0.75,0.15,0.4,0.7,0.4,0.9,0.2,0,0,0.75,0.2,0,0,0,0.15,0.5,0.65,0.15,1,0,1,0,1,0,0,0,0,0,0,0,0
38,Metastasis + AbnormalProliferation,Cyclic,0.00781,90,0.355555555555556,0.855555555555556,0,0.0333333333333333,0,1,0.5,0,0,0.566666666666667,0,0,0,0.933333333333333,0,0.5,0.5,0.222222222222222,0.5,0.0333333333333333,0,0,0,0.5,0.377777777777778,0,0.2,0.0222222222222222,0.5,0.3,0.377777777777778,0.955555555555556,0.3,0.622222222222222,0.288888888888889,0.822222222222222,0,0,0.0666666666666667,0.522222222222222,0.788888888888889,0,0.0666666666666667,0,1,1,0,0.266666666666667,0,0,0.266666666666667,0,0,0,0,0,0,0,0.0333333333333333,0.533333333333333,0.288888888888889,0,0.933333333333333,0.333333333333333,0.5,0.644444444444444,0.211111111111111,1,0,0,0,0.788888888888889,0.311111111111111,0,0.211111111111111,0,0.211111111111111,0.977777777777778,0.688888888888889,1,0.322222222222222,0.188888888888889,0.211111111111111,0.788888888888889,1,0.355555555555556,0.533333333333333,0.533333333333333,1,0.0444444444444444,0,0.877777777777778,1,1,1,0.5,1,0.933333333333333,0.5,0.688888888888889,0.477777777777778,0.688888888888889,0.855555555555556,0,0.333333333333333,1,0.477777777777778,0.0666666666666667,0.477777777777778,0.0555555555555556,0.477777777777778,0,0,0,0,0.933333333333333,0.455555555555556,0.477777777777778,0.211111111111111,1,0,0,0,0.522222222222222,0.522222222222222,0,0.466666666666667,1,0,0.5,0,0.5,0,0.266666666666667,0,0.0222222222222222,0.933333333333333,0,0,0,0.611111111111111,0.1,0.644444444444444,0.211111111111111,0,0,0,0,0.5,0.9,0,0,0.0666666666666667,0,0.522222222222222,0.5,0,1,0,0,0,0,0,0,0.855555555555556,0.8,1,0.2,0.422222222222222,0.588888888888889,0.5,0.933333333333333,0.322222222222222,0,0,0.644444444444444,0.0666666666666667,0.0222222222222222,0.0111111111111111,0,0.2,0.455555555555556,0.911111111111111,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0
39,Metastasis,Cyclic,0.00781,30,0.466666666666667,0.933333333333333,0,0.0666666666666667,0,1,0.533333333333333,0,0,1,0,0,0,0.933333333333333,0,0,0,0,0,0.0666666666666667,0,0,0,0.466666666666667,0.4,0,0.2,0.0666666666666667,0.2,0,0.4,1,0.2,0.4,0.466666666666667,1,0,0,0,1,1,0,0.0666666666666667,0,1,1,0,0.0666666666666667,0,0,0.466666666666667,0,0,0,0,0,0,0,0.0666666666666667,1,0.4,0,0.933333333333333,0.8,0,0.533333333333333,0.0666666666666667,1,0,0,0,0,0.933333333333333,0,0.0666666666666667,0,0.0666666666666667,1,1,1,0.5,0,0.0666666666666667,1,1,0.466666666666667,1,1,1,0.0666666666666667,0,0.9,1,1,1,0.5,1,0.933333333333333,0.5,0,0,1,0.933333333333333,0,0.8,1,0,0.0666666666666667,0,0.0666666666666667,0,0,0,0,0,0.9,0,0,0.0666666666666667,1,0,0,0,0.0666666666666667,0.0666666666666667,0,0,1,0,0.533333333333333,0,0.533333333333333,0,0.466666666666667,0,0.0666666666666667,1,0,0,0,0.8,0.0666666666666667,0.8,0,0,0,0,0,0.533333333333333,0.766666666666667,0,0,0.0666666666666667,0,1,0.466666666666667,0,1,0,0,0,0,0,0,1,0.8,0,0.2,0.2,0.6,0.6,0.933333333333333,0.2,0,0,0.8,0.0666666666666667,0,0,0,0.2,0.5,1,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0
40,Metastasis + AbnormalProliferation,Cyclic,0.00781,24,0.25,1,0,0,0,1,0.5,0,0,0.5,0,0,0,1,0,0.75,0.75,0.5,0.75,0,0,0,0,0.25,0.25,0,0.25,0,0.25,0.5,0.25,1,0.25,0.75,0.5,1,0,0,0,0.75,0.75,0,0,0,1,1,0,0.25,0,0.333333333333333,0.5,0.5,0.5,0,0.666666666666667,0.75,0.75,0.5,0,0.75,0.125,0,1,0.75,0.75,0.75,0.25,1,0,0,0,0.75,0.25,0,0.25,0,0.25,1,0.75,1,0.5,0,0.25,0.75,1,0.25,0.75,0.75,1,0,0,0.75,1,1,1,0.5,1,1,0.5,0.75,1,0.5,1,0.5,0.5,1,0.25,0,0.25,0,1,0,0,0,0,1,0.75,1,0.25,1,0,0,0,0.75,0.75,0,0.5,1,0,0.5,0,0.5,0,0.5,0,0,1,0,0,0,0.5,0.25,0.75,0.25,0,0,0,0,0.5,1,0,0,0,0,0.75,0.5,0,1,1,1,1,1,0,0,1,0.75,1,0.25,0.5,0.5,0.5,1,0.25,0,0,0.75,0,0,0,0,0.25,0.5,1,0.25,1,0,1,0,1,0,0,0,0,0,0,0,0
41,Metastasis + AbnormalProliferation,Cyclic,0.00781,20,0.4,0.9,0.05,0.1,0,1,0.5,0,0.2,0.8,0.2,0,0.05,0.85,0,0.75,0.75,0.5,0.75,0.1,0,0,0,0.3,0.4,0.3,0.2,0.1,0.3,0.5,0.4,0.95,0.3,0.55,0.4,1,0,0,0.05,0.85,0.9,0,0.15,0,1,1,0,0.2,0.05,0,0.45,0.5,0.4,0.2,0,0.75,0.7,0.6,0.1,0.95,0.3,0,0.85,0.8,0.75,0.6,0.15,1,0,0,0,0.65,0.25,0,0.4,0,0.4,0.95,0.85,1,0.5,0.05,0.4,0.9,1,0.4,0.95,0.95,1,0.15,0.05,1,1,1,1,0.5,1,0.85,0.5,0.65,0.7,0.6,0.9,0.5,0.55,1,0.15,0.15,0.15,0.05,0.7,0,0.05,0.05,0.05,0.75,0.6,0.7,0.15,1,0,0,0,0.75,0.75,0,0.45,1,0.15,0.5,0,0.5,0,0.45,0,0.1,0.95,0,0,0,0.75,0.1,0.75,0.05,0,0,0,0,0.5,0.85,0,0,0.15,0,0.85,0.5,0.2,1,0,1,1,1,0,0,0.95,0.85,0.75,0.15,0.4,0.7,0.4,0.85,0.2,0,0,0.75,0.15,0,0,0,0.15,0.5,0.65,0.15,1,0,1,0,1,0,0,0,0,0,0,0,0
42,Metastasis,Cyclic,0.00781,30,0.466666666666667,0.933333333333333,0,0.0666666666666667,0,1,0.533333333333333,0,0,1,0,0,0,0.933333333333333,0,0,0,0,0,0.0666666666666667,0,0,0,0.466666666666667,0.4,0,0.2,0.0666666666666667,0.2,0,0.4,1,0.4,0.6,0.466666666666667,1,0,0,0,1,1,0,0.0666666666666667,0,1,1,0,0.0666666666666667,0,0,0.466666666666667,0,0,0,0,0,0,0,0.0666666666666667,1,0.4,0,0.933333333333333,0.8,0,0.533333333333333,0.0666666666666667,1,0,0,0,0,0.933333333333333,0,0.0666666666666667,0,0.0666666666666667,1,1,1,0.5,0,0.0666666666666667,1,1,0.466666666666667,1,1,1,0.0666666666666667,0,0.9,1,1,1,0.5,1,0.933333333333333,0.5,0,0,1,0.933333333333333,0,0.8,1,0,0.0666666666666667,0,0.0666666666666667,0,0,0,0,0,0.9,0,0,0.0666666666666667,1,0,0,0,0.0666666666666667,0.0666666666666667,0,0,1,0,0.533333333333333,0,0.533333333333333,0,0.466666666666667,0,0.0666666666666667,1,0,0,0,0.8,0.0666666666666667,0.8,0,0,0,0,0,0.533333333333333,0.766666666666667,0,0,0.0666666666666667,0,1,0.466666666666667,0,1,0,0,0,0,0,0,1,0.8,0,0.2,0.4,0.6,0.6,0.933333333333333,0.2,0,0,0.8,0.0666666666666667,0,0,0,0.2,0.5,1,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0
43,Metastasis,Cyclic,0.00391,30,0.466666666666667,0.933333333333333,0,0.0666666666666667,0,1,0.533333333333333,0,0,1,0,0,0,0.933333333333333,0,0,0,0,0,0.0666666666666667,0,0,0,0.466666666666667,0.4,0,0.2,0.0666666666666667,0.2,0,0.4,1,0.4,0.6,0.466666666666667,1,0,0,0,1,1,0,0.0666666666666667,0,1,1,0,0.0666666666666667,0,0,0.466666666666667,0,0,1,0,0,0,1,0.0666666666666667,1,0.4,0,0.933333333333333,0.8,0,0.533333333333333,0.0666666666666667,1,0,0,0,0,0.933333333333333,0,0.0666666666666667,0,0.0666666666666667,1,0,1,0.5,0,0.0666666666666667,1,1,0.466666666666667,1,1,1,0.0666666666666667,0,0.9,1,1,1,0.5,1,0.933333333333333,0.5,0,0,1,0.933333333333333,0,0.8,1,0,0.0666666666666667,0,0.0666666666666667,0,0,0,0,0,0.9,0,0,0.0666666666666667,0,0,1,1,0.0666666666666667,0.0666666666666667,0,0,1,0,0.533333333333333,0,0.533333333333333,0,0.466666666666667,0,0.0666666666666667,1,0,0,0,0.8,0.0666666666666667,0.8,0,0,0,0,0,0.533333333333333,0.766666666666667,0,0,0.0666666666666667,0,1,0.466666666666667,0,1,0,0,0,1,0,0,1,0.8,0,0.2,0.4,0.6,0.6,0.933333333333333,0.2,0,0,0.8,0.0666666666666667,0,0,0,0.2,0.5,1,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0
44,Metastasis + AbnormalProliferation,Cyclic,0.00391,40,0.5,1,0,0,0,1,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0.2,0,0.25,0.6,0.4,1,0.4,0.4,0.5,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,1,0.75,0,0.5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.5,0,0,1,1,0.5,1,1,1,0,0,0.75,1,1,1,0.5,1,1,0.5,0,0,1,1,0,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0.5,0,0,1,0,0,0,1,0,0.75,0,0,0,0,0,0.5,0.75,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,1,1,0,0,0.4,1,0,1,0.25,0,0,0.75,0,0,0,0,0,0.5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
45,NormalProliferation,Cyclic,0.00391,40,0.5,0,0,0,0,1,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0.2,0,0.25,0.6,0.4,0.5,0.4,0.4,0.5,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,1,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,1,0.5,1,1,1,0,0,0.75,1,1,1,0.5,1,1,0.5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.5,0,0.5,0,0.5,0,0,1,0,0,0,0,1,0.75,1,0,0,0,0,0.5,0.75,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,1,1,0,0,0.4,1,0,1,0.25,0,0,0.75,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
46,NormalProliferation,Cyclic,0.00391,40,0.5,0,0,0,0,1,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0.2,0,0.25,0.6,0.4,0.5,0.4,0.4,0.5,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,1,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,1,0.5,1,1,1,0,0,0.75,1,1,1,0.5,1,1,0.5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.5,0,0.5,0,0.5,0,0,1,0,0,0,0,1,0.75,1,0,0,0,0,0.5,0.75,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,1,1,0,0,0.4,1,0,1,0.25,0,0,0.75,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
47,Metastasis + AbnormalProliferation,Cyclic,0.00391,30,0.466666666666667,0.933333333333333,0,0.0666666666666667,0,1,0.533333333333333,0,0,1,0,0,0,0.933333333333333,0,0,0,0,0,0.0666666666666667,0,0,0,0.466666666666667,0.4,0,0.2,0.0666666666666667,0.333333333333333,0.4,0.4,1,0.2,0.6,0.466666666666667,1,0,0,0,1,1,0,0.0666666666666667,0,1,1,0,0.0666666666666667,0,0.333333333333333,0.466666666666667,0,0,0,0.666666666666667,0,0,0,0.0666666666666667,1,0.4,0,0.933333333333333,0.8,0,0.533333333333333,0.0666666666666667,1,0,0,0,0,0.933333333333333,0,0.0666666666666667,0,0.0666666666666667,1,1,1,0.5,0,0.0666666666666667,1,1,0.466666666666667,1,1,1,0.0666666666666667,0,0.9,1,1,1,0.5,1,0.933333333333333,0.5,0,0,1,0.933333333333333,0,0.8,1,0,0.0666666666666667,0,0.0666666666666667,0,0,0,0,0,0.9,0,0,0.0666666666666667,1,0,0,0,0.0666666666666667,0.0666666666666667,0,0,1,0,0.533333333333333,0,0.533333333333333,0,0.466666666666667,0,0.0666666666666667,1,0,0,0,0.8,0.0666666666666667,0.8,0,0,0,0,0,0.533333333333333,0.766666666666667,0,0,0.0666666666666667,0,1,0.466666666666667,0,1,1,0,0,0,0,0,1,0.8,0,0.2,0.4,0.6,0.6,0.933333333333333,0.2,0,0,0.8,0.0666666666666667,0,0,0,0.2,0.5,1,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0
48,Metastasis + AbnormalProliferation,Cyclic,0.00391,30,0.466666666666667,0.933333333333333,0,0.0666666666666667,0,1,0.533333333333333,0,0,1,0,0,0,0.933333333333333,0,0,0,0,0,0.0666666666666667,0,0,0,0.466666666666667,0.4,0,0.2,0.0666666666666667,0.2,0.4,0.4,1,0.2,0.6,0.466666666666667,1,0,0,0,1,1,0,0.0666666666666667,0,1,1,0,0.0666666666666667,0,0,0.466666666666667,0,0,0,0,0,0,0,0.0666666666666667,1,0.4,0,0.933333333333333,0.8,0,0.533333333333333,0.0666666666666667,1,0,0,0,0,0.933333333333333,0,0.0666666666666667,0,0.0666666666666667,1,1,1,0.5,0,0.0666666666666667,1,1,0.466666666666667,1,1,1,0.0666666666666667,0,0.9,1,1,1,0.5,1,0.933333333333333,0.5,0,0,1,0.933333333333333,0,0.8,1,0,0.0666666666666667,0,0.0666666666666667,0,0,0,0,0,0.9,0,0,0.0666666666666667,1,0,0,0,0.0666666666666667,0.0666666666666667,0,0,1,0,0.533333333333333,0,0.533333333333333,0,0.466666666666667,0,0.0666666666666667,1,0,0,0,0.8,0.0666666666666667,0.8,0,0,0,0,0,0.533333333333333,0.766666666666667,0,0,0.0666666666666667,0,1,0.466666666666667,0,1,0,0,0,0,0,0,1,0.8,0,0.2,0.4,0.6,0.6,0.933333333333333,0.2,0,0,0.8,0.0666666666666667,0,0,0,0.2,0.5,1,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0
